account,out_block_std,out_time_ptp,out_amount_sum,out_amount_max,out_amount_min,out_amount_mean,out_amount_std,out_count,out_unique,out_unique_ratio,in_block_std,in_time_ptp,in_amount_sum,in_amount_max,in_amount_min,in_amount_mean,in_amount_std,in_count,in_unique,in_unique_ratio,to_out_sum_media,to_out_min_std,to_out_sum_min,from_in_sum_min,from_in_min_std,from_in_min_sum,from_in_mean_sum
0xcac0d81e9ecfe84e5cd160e6f0a4bdac24dacd71,4556364.88721297,1430701931.0,24.329729553999996,1.989263762,0.956658801,1.6219819702666667,0.33377608361137023,15,7,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,1678.4247278640964,152.1582891977499,0.1109189,0,0,0,0
0x3ee56cc42cc7c7f17f478cb03b4f59deb9287413,0,0,0,0,0,0,0,0,0,0,0.0,1427605594.0,1527605593.0,1527605593.0,1527605593.0,1527605593.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x6e03ca8f4c4e82864dbb0defd7baaf942f389ee6,0.0,1427851343.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1427585059.0,1527585058.0,1527585058.0,1527585058.0,1527585058.0,0.0,1,1,1.0,0.040691912020001,0.0,0.040691912020001,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x1200348bbed6facf5ce43e8a78508fc286edd365,0,0,0,0,0,0,0,0,0,0,0.0,1427585059.0,1527585058.0,1527585058.0,1527585058.0,1527585058.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xddfca9a510aa7bc4ee6bc8b6bba9befc7399b366,553330.2634798565,1418151633.0,25.4570531,9.09550205,3.099412,6.364263275,2.1516425376701234,4,3,0.75,0,0,0,0,0,0,0,0,0,0,922.5551743374408,160.86926152575037,0.03,0,0,0,0
0x57ebf3fb835c242ef15750fca98ebdf2460c7b1d,892412.0782410444,1421469856.0,26.31822956,11.999412,4.31999356,6.57955739,3.14142370599936,4,2,0.5,0,0,0,0,0,0,0,0,0,0,829.1007920555721,245.92094200030536,0.038599999999999995,0,0,0,0
0xb618ec6e8c52d09a203ba266490ef9bc199c6642,0.0,1413814054.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1427588550.0,1527588549.0,1527588549.0,1527588549.0,1527588549.0,0.0,1,1,1.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xcef36435f1d2c2eda392ae7fe6a9908ec4047639,0,0,0,0,0,0,0,0,0,0,0.295885565,1427606656.0,3055209668.0,1527606655.0,1527603013.0,1527604834.0,1821.0,2,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x02901d8546a42d5ee9e247643bd13bcfec367435,0,0,0,0,0,0,0,0,0,0,0.0,1427594474.0,1527594473.0,1527594473.0,1527594473.0,1527594473.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x96dcb608c5ccf4f64e1aaf4cfe7d8945c3c5f889,0,0,0,0,0,0,0,0,0,0,0.0,1427580978.0,1527580977.0,1527580977.0,1527580977.0,1527580977.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x59d70fc06247b8f2db9b64382d4544d8dd1d930c,0.0,1428937755.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1427598257.0,1527598256.0,1527598256.0,1527598256.0,1527598256.0,0.0,1,1,1.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x7c8accbb6c6dfc78e77a34fe5dfec534b033b0d4,0,0,0,0,0,0,0,0,0,0,0.0,1427603014.0,1527603013.0,1527603013.0,1527603013.0,1527603013.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xe11be61405bda330d130d2684b51fad07d0c6b6d,3881542.84865555,1428124570.0,28.31535628,16.65620913,2.11593755,5.663071256,5.60204679068494,5,5,1.0,35.0225,1441908592.0,3083813392.0,1541908591.0,1541904801.0,1541906696.0,1895.0,2,5,2.5,939.8284266853098,92.054875650047,0.0836,0.01,74.58606172317904,1431.6249097,1431.6249097
0x9c20ad89239bf5353e20a074e60037c4dd3e79a0,0.0,1417476886.0,2.279685,2.279685,2.279685,2.279685,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0xbf79ed96de0a7561a478feeb6bd476f3efcb52f7,0,0,0,0,0,0,0,0,0,0,2.9511589600000008,1427754580.0,3055358726.0,1527754579.0,1527604147.0,1527679363.0,75216.0,2,0,0.0,0,0,0,0.0888,368.7320228035005,195779.12279244748,232520.49657429312
0x39a5be81450619bbe938216cba73546e10b1ad8e,0,0,0,0,0,0,0,0,0,0,0.0,1427605115.0,1527605114.0,1527605114.0,1527605114.0,1527605114.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x83c6312acc2e4179c6c6cea17d683e13eca3972f,0,0,0,0,0,0,0,0,0,0,0.22434968427683383,1427591648.0,4582430481.0,1527591647.0,1527419063.0,1527476827.0,81190.51511106454,3,0,0.0,0,0,0,0.26,330.8952939293896,131589.95072464392,200425.91054039134
0x182f2d9c78325fbca5f2e546ffe9085124d32032,4054924.110803925,1428407451.0,14.47651611,4.06188076,1.60227607,2.412752685,0.79366161744185,6,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,860.1605613898264,65.9922751346628,0.0686,0,0,0,0
0xf0856b4de44af5d96f37641168a54e05f85c8827,0,0,0,0,0,0,0,0,0,0,0.7449278158467585,1429543192.0,9164777966.0,1529543191.0,1526643717.0,1527462994.3333333,986992.9178681521,6,0,0.0,0,0,0,2.417049491,115.67218402281095,131589.95072464392,186652.1536211085
0x193a18a99f2c311669b83b39bbb4e40c58d42145,746452.9645012737,1429234516.0,0.0,0.0,0.0,0.0,0.0,14,2,0.14285714285714285,7.470504102258137,1429044977.0,18312242120.0,1529044976.0,1517478752.0,1526020176.6666667,3862573.160924859,12,2,0.16666666666666666,0,0,0,1.1818020000000007,5.058324838469518,1114.009526803999,144921.15961311173
0x581630b19601e1dc078fad2da4a34ba83a4647c7,0,0,0,0,0,0,0,0,0,0,0.0,1427597194.0,1527597193.0,1527597193.0,1527597193.0,1527597193.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xc0f7a78f76dcb59bb8a825548826544c698f24a8,80898.4082213612,1417567407.0,11.20485174,3.75429585,1.817555,2.801212935,0.686358145185256,4,2,0.5,0,0,0,0,0,0,0,0,0,0,911.2297407771997,219.5339760696039,0.03,0,0,0,0
0xccdbd9b6dd85ab91d5c92af1c7e48a5d5c6e8792,4944056.5,1430144496.0,13.987244,12.987412,0.999832,6.993622,5.993790000000001,2,2,1.0,0,0,0,0,0,0,0,0,0,0,312.53534366616395,245.92094200030536,0.03,0,0,0,0
0xd6ed080156ac22244940efcb89293d67e4d123f5,0,0,0,0,0,0,0,0,0,0,0.0,1427605746.0,1527605745.0,1527605745.0,1527605745.0,1527605745.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x1fe6f813b854e870b03fa3edad92bd866578b6c3,0,0,0,0,0,0,0,0,0,0,0.0,1427586257.0,1527586256.0,1527586256.0,1527586256.0,1527586256.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xc911f0ed37e9efe212c04573c2b8f0b43f72b7dc,0,0,0,0,0,0,0,0,0,0,1.180608615,1427823347.0,3055430774.0,1527823346.0,1527607428.0,1527715387.0,107959.0,2,0,0.0,0,0,0,0.0888,368.7320228035005,195779.12279244748,232520.49657429312
0x3553ab45d5119c274080ef9e7565eae3190f7c5b,259202.67796241783,1420334813.0,10.988236,5.989412,2.009412,3.6627453333333335,1.6931495963309193,3,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,829.1007920555721,245.92094200030536,0.038599999999999995,0,0,0,0
0x8202ad6ce135c0f170b0db8e89dfd35b019bce03,0.0,1420210849.0,4.999412,4.999412,4.999412,4.999412,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0x4f8f2aaddaa593889f26c2af4d52e97c0f324e8f,4701244.695933063,1428435058.0,19.39810199,9.9996787,1.9995191,4.8495254975,3.19916289380573,4,4,1.0,0,0,0,0,0,0,0,0,0,0,860.1605613898264,65.9922751346628,0.0686,0,0,0,0
0x252da7abcecd1d3f52169a65d67c4809a5ba8015,587896.5,1421526950.0,8.13323863,5.78107163,2.352167,4.066619315,1.7144523149999997,2,2,1.0,0,0,0,0,0,0,0,0,0,0,829.1007920555721,245.92094200030536,0.038599999999999995,0,0,0,0
0x21377e5dbe5e57074b7925abfba36e4100500e9c,0,0,0,0,0,0,0,0,0,0,0.0,1427607100.0,1527607099.0,1527607099.0,1527607099.0,1527607099.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf0e9491dc896f8937badedbf1b991e6f42a50f9e,0.0,1420321738.0,2.488412,2.488412,2.488412,2.488412,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0x2bb2ebc488ce63c787d371f8cc6dba0e8e7a0baf,254818.80173610075,1428536876.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,0.0,1427605937.0,1527605936.0,1527605936.0,1527605936.0,1527605936.0,0.0,1,3,3.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xcb29d98e093d5c1bae5f8f6b615096a0213f50e0,4139675.158596975,1427607392.0,1.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3,3,1.0,0.667314975,1427880609.0,3055490619.0,1527880608.0,1527610011.0,1527745309.5,135298.5,2,3,1.5,0.8985912148429973,0.2316899064463741,0.11,0.0888,368.7320228035005,195779.12279244748,232520.49657429312
0x27bbeea3d7df471ef82b7e3237835816321f0e8f,0,0,0,0,0,0,0,0,0,0,0.0,1427609963.0,1527609962.0,1527609962.0,1527609962.0,1527609962.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x146058633eaf4493f31b6e98dbc07d9483ba95da,0.0,1417465395.0,9.9995191,9.9995191,9.9995191,9.9995191,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0xf171ee34f379548848bcebdb907d1cd9aa00e95f,0,0,0,0,0,0,0,0,0,0,34.332499999999996,1427593720.0,3054653188.0,1527593719.0,1527059469.0,1527326594.0,267125.0,2,0,0.0,0,0,0,0.073,378.69404679540935,170709.81508170126,219985.84271892003
0x5c881308c15c1db3aee24a1d1e8f520399d57267,0,0,0,0,0,0,0,0,0,0,0.0,1427580978.0,1527580977.0,1527580977.0,1527580977.0,1527580977.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x20975f79d65b259d0ad099ac8843db219b1b4814,743344.0155335587,1427628322.0,0.0,0.0,0.0,0.0,0.0,3,2,0.6666666666666666,0.0,1427607540.0,3054962770.0,1527607539.0,1527355231.0,1527481385.0,126154.0,2,2,1.0,0,0,0,0.26,330.8952939293896,131589.95072464392,200425.91054039134
0x27f714d9ff4c7d44a528c05f777b19798221545f,1684563.7376319151,1424711051.0,18.996848866999997,4.799412,1.999412,2.7138355524285713,1.089402181533898,7,2,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,829.1007920555721,245.92094200030536,0.038599999999999995,0,0,0,0
0xfcbbf55401268569ffd7a7dab24baf26729f776a,4997514.0823755115,1430015069.0,0.0,0.0,0.0,0.0,0.0,7,7,1.0,0.792972885,1427580978.0,3045050150.0,1527580977.0,1517469173.0,1522525075.0,5055902.0,2,7,3.5,0,0,0,1.01,160.53527868755913,222501.6104476998,245881.7404019193
0x299dd196f0aa850799ba1306f4f4aca1c050020a,0.0,1427595319.0,24.6635592,24.6635592,24.6635592,24.6635592,0.0,1,1,1.0,0.0,1427593169.0,1527593168.0,1527593168.0,1527593168.0,1527593168.0,0.0,1,1,1.0,1.5567380279676104,19.61944933441439,0.0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xda3b1bfb9599dcaa73b91c6b45b157308eabd903,0,0,0,0,0,0,0,0,0,0,0.0,1427595561.0,1527595560.0,1527595560.0,1527595560.0,1527595560.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x5a34861e337bd2ad5a4aa501588778d8dd4f8713,0,0,0,0,0,0,0,0,0,0,0.0,1427605746.0,1527605745.0,1527605745.0,1527605745.0,1527605745.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x7db42458a72fe476b1f3693006a76d7976d8d6d2,3160192.697448088,1425134913.0,5.435087236999999,1.969380061,1.499738888,1.8116957456666667,0.22059120688534042,3,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,102.74556553453075,165.09647866831696,0.03,0,0,0,0
0x4e5f727c0d83c22366da530ff80e3a8a22c217e4,0,0,0,0,0,0,0,0,0,0,0.0,1427609963.0,1527609962.0,1527609962.0,1527609962.0,1527609962.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x0f78db9c3c692a2753c9ffdbc67a66824f570150,0,0,0,0,0,0,0,0,0,0,0.0,1427581377.0,1527581376.0,1527581376.0,1527581376.0,1527581376.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x7284ca8fe371e6d11806d0332466d2faba57f6fc,3817841.415423281,1428730328.0,85.27222074,20.9548698,1.739106998,7.106018395,5.0040463879273505,12,7,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,1061.7363277997001,92.054875650047,0.105,0,0,0,0
0x1a1be305024145f8dda95a5709a0835d78e60947,0,0,0,0,0,0,0,0,0,0,0.0,1427590263.0,1527590262.0,1527590262.0,1527590262.0,1527590262.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xcbbbd9b06b0112586a9b12882f8e829fff298831,297764.54129320965,1427486424.0,15.098636079999999,6.09907708,3.999811,5.032878693333333,0.85734191965252,3,1,0.3333333333333333,0.0,1427599661.0,1527599660.0,1527599660.0,1527599660.0,1527599660.0,0.0,1,1,1.0,2.6853433606776638,14.73773280440591,0.0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf95cfcde81317c3503371ee20de4388930e6f8ba,0,0,0,0,0,0,0,0,0,0,0.0,1427595561.0,1527595560.0,1527595560.0,1527595560.0,1527595560.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xa1035376bae2dff747259516af225f731e865a63,0,0,0,0,0,0,0,0,0,0,0.0,1427583099.0,1527583098.0,1527583098.0,1527583098.0,1527583098.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x444382dd8fc80bdeb144c5091a15581c0fcc0b38,0,0,0,0,0,0,0,0,0,0,0.0,1427591648.0,1527591647.0,1527591647.0,1527591647.0,1527591647.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x378b3b7bae064311a2546c0e901a5e3396d1df14,5535037.291580993,1427261964.0,0.0,0.0,0.0,0.0,0.0,13,2,0.15384615384615385,24.5,1427608969.0,3055197517.0,1527608968.0,1527588549.0,1527598758.5,10209.5,2,2,1.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xa2d9791c1b045e17cb038fff5c262fbff409b304,0.0,1418975328.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,3.9035738755259763,1427749531.0,4582965682.0,1527749530.0,1527605324.0,1527655227.3333333,66719.90312409699,3,1,0.3333333333333333,2.0523889725962334,1.7067727395222123,0.34561623307402123,0.0888,368.7320228035005,195779.12279244748,232520.49657429312
0x51e393114e13fc0b32bfe8ae5bc34bdb534b0ece,0.0,1417463981.0,48.9895191,48.9895191,48.9895191,48.9895191,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0xceddf7fe23a3a53a78f9a2f32ed3972bdff36939,0,0,0,0,0,0,0,0,0,0,0.0,1427604845.0,1527604844.0,1527604844.0,1527604844.0,1527604844.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x164dbb17aa1ff4f4d6d8588348b4713f8caddba4,783513.7089314746,1427596247.0,7.357945000000001,2.670832,0.20979,1.2263241666666667,0.7878524123494232,6,1,0.16666666666666666,0.3750445,1427594290.0,3053287034.0,1527594289.0,1525692745.0,1526643517.0,950772.0,2,1,0.5,7.287661821753471,48.94906089018062,0.0,0.0507,273.64201230753724,269261.8703561388,328474.43369687605
0xc2085da00ac31d23b38e4328ec626e2e8cf96de6,0,0,0,0,0,0,0,0,0,0,0.0,1427598581.0,1527598580.0,1527598580.0,1527598580.0,1527598580.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf0a86aa5962127fdd7402c851668536f81e8a648,0,0,0,0,0,0,0,0,0,0,0.0,1427603014.0,1527603013.0,1527603013.0,1527603013.0,1527603013.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xeff4fd5dde2f31ade447926b9e00bc713b60db94,3039660.7696851864,1428651359.0,27.28028611,14.924412,1.999412,4.546714351666667,4.698871713994011,6,3,0.5,0,0,0,0,0,0,0,0,0,0,843.3335847598637,65.9922751346628,0.053599999999999995,0,0,0,0
0xe217169ddcab5e6ef49c87593bc8051a882a1c3f,0,0,0,0,0,0,0,0,0,0,123.32309921626326,1427584378.0,12147880079.0,1527584377.0,1514884070.0,1518485009.875,4042549.6147693857,8,0,0.0,0,0,0,0.13966067799999998,19.886283394247563,14239.13989956223,280500.3596257285
0x72df865157a029d677cd99528f4bc5f5d432995a,0,0,0,0,0,0,0,0,0,0,0.0,1427590263.0,1527590262.0,1527590262.0,1527590262.0,1527590262.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xc7ee9ca118442ad1d6512fcf8b3c71b53648707e,6342539.580534877,1441755463.0,36.879999999999995,20.0,0.0,0.8576744186046512,3.2025257744251205,43,24,0.5581395348837209,27.531612972483906,1431987635.0,19791687538.0,1531987634.0,1509952450.0,1522437502.9230769,6845279.39231512,13,24,1.8461538461538463,179.07323686560088,0.0011389383458096209,1e-05,0.22615499999999591,13.267459869479815,11037.25903,194167.27880715157
0x76b174799fc93ff0ec4fdc9bd835325edccf2c74,0,0,0,0,0,0,0,0,0,0,0.4695757757699526,1428071023.0,4582920465.0,1528071022.0,1527248126.0,1527640155.0,337066.51112898573,3,0,0.0,0,0,0,2.063977491,224.78017658914465,200419.2066354308,227042.3055306382
0xf7883742343f8c794b4a1589ac8805bcdce8fbb9,0,0,0,0,0,0,0,0,0,0,0.0,1427584027.0,1527584026.0,1527584026.0,1527584026.0,1527584026.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xda92c68565b6f8b4ee5ce619fabd880f6e485604,408905.23120806314,1430677205.0,74479.88497061994,10000.0,0.015,16.88886280512925,165.09647866831696,4410,3651,0.827891156462585,115.67218402281095,1430693367.0,8715659484514.0,1530693366.0,1517536487.0,1524249647.5190625,2567347.566875151,5718,3651,0.6385099685204617,4104.823751116752,0.0,2016.7516085099949,2493.0661323850354,0.0,0.05,2803.3976052618023
0x513d032182c8842e2895bf832aca8a0ea911d919,0,0,0,0,0,0,0,0,0,0,9.165478833645297,1428017560.0,15274171479.0,1528017559.0,1525750137.0,1527417147.9,622903.7414670825,10,0,0.0,0,0,0,2.463477491,224.78017658914465,131589.95072464392,232697.16452443655
0xfb97b566f39bd9726ce3c7473b8275d0e15810fb,3909386.6095121684,1430067755.0,39.39336758100001,2.708444098,1.191391839,1.96966837905,0.5582592890702786,20,6,0.3,0,0,0,0,0,0,0,0,0,0,1125.4006473548873,65.9922751346628,0.0986,0,0,0,0
0x21cf6c70acf4071533f19269a4c2096b8fffbd54,0,0,0,0,0,0,0,0,0,0,0.0,1427603014.0,1527603013.0,1527603013.0,1527603013.0,1527603013.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x1a73dbc08905908b0aaf00361c01c305b37bad08,692362.6632696457,1428989288.0,0.016,0.008,0.0,0.002285714285714286,0.003614031611621005,7,6,0.8571428571428571,0.20064995003737232,1429014656.0,4583947585.0,1529014655.0,1527331613.0,1527982528.3333333,738082.7207196284,3,6,2.0,0.9243289655380637,0.0,0.6761701063838177,1.0611496910000007,160.67133512746958,129835.46482799074,203514.39159482485
0x2e180806dbe519720e713bc64b7ec778df2f9d0c,173554.06281105097,1428010812.0,7.7,5.0,1.0,2.5666666666666664,1.7441967269268173,3,1,0.3333333333333333,0.8414570696119916,1429676283.0,4586957975.0,1529676282.0,1527607724.0,1528985991.6666667,974582.870848287,3,1,0.3333333333333333,14.037586722898551,40.12138558253022,0.0,0.0,42.22329631784325,8910.375,139086.1226780694
0xd9007143525dbf56c6343b40cac3a14a6783fe15,0,0,0,0,0,0,0,0,0,0,0.20445029999999997,1427597206.0,3055189698.0,1527597205.0,1527592493.0,1527594849.0,2356.0,2,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xa0e9b5662c74b62e46af20d813581f0221a1690a,0,0,0,0,0,0,0,0,0,0,0.0,1427595561.0,1527595560.0,1527595560.0,1527595560.0,1527595560.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xca0f4dfde234a7cba34b201c6a50dd9e9671046a,0,0,0,0,0,0,0,0,0,0,0.0,1427597210.0,1527597209.0,1527597209.0,1527597209.0,1527597209.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xfc43f211ba06707bae5c271806200fcb82388b68,6732507.650829877,1440451989.0,157.127,12.0,0.0,2.4173384615384617,3.125377241362777,65,40,0.6153846153846154,3.3409958507273005,1430259582.0,44138542594.0,1530259581.0,1512300143.0,1522018710.137931,6526110.186855708,29,40,1.3793103448275863,123.5956682305725,0.0,77.20956437324068,16.728111165,0.97818639,2.01437278,77978.88585853069
0x24979020e3f243431b0c523503bbc3928f5ff8ce,7525828.683504374,1444720744.0,300.5393721212809,52.16213079,0.0,2.2596945272276767,5.692445551160854,133,53,0.39849624060150374,6.522195511353091,1441400912.0,99018732466.0,1541400911.0,1506210745.0,1523365114.8615384,7497894.848863116,65,53,0.8153846153846154,3943.563912260189,0.0,3905.6023785674497,6.483772259065,0.0,0.377,108065.67273718677
0x1c4b4bbf41dfd25a4988dbf9a7cd2b4b7c14a94c,0,0,0,0,0,0,0,0,0,0,0.0,1427597194.0,1527597193.0,1527597193.0,1527597193.0,1527597193.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x5ddd43dbcc36aec394b3a0f077580a00548fd2e4,0,0,0,0,0,0,0,0,0,0,3.51199468,1427773196.0,3055358253.0,1527773195.0,1527585058.0,1527679126.5,94068.5,2,0,0.0,0,0,0,0.0888,368.7320228035005,195779.12279244748,232520.49657429312
0xda2b6e4ee93f0ac4f3f094ead2d2353bc29b0895,7923220.724958098,1441474576.0,93.45220000000002,30.0,0.0,3.738088,8.92135249263563,25,9,0.36,8.56637039550001,1434242525.0,30567163591.0,1534242524.0,1520055717.0,1528358179.55,3207360.712644611,20,9,0.45,19.430133820498504,0.1419627371820145,0.5077803909880712,3.380542315,1.0475626948347327,87.4323057,144956.72371717455
0x0694e891b7ec79ed924671beeb55344dfb87fe3a,4882896.5,1429995109.0,299.999244,199.999832,99.999412,149.999622,50.000209999999996,2,2,1.0,0,0,0,0,0,0,0,0,0,0,312.53534366616395,245.92094200030536,0.03,0,0,0,0
0xc4b3a8dcde129800b92856196851efab70c0a2f0,3436398.6260086647,1431824376.0,0.0,0.0,0.0,0.0,0.0,15,4,0.26666666666666666,3.501981724681041,1427605746.0,7630392863.0,1527605745.0,1525695564.0,1526078572.6,763586.5200582315,5,4,0.8,0,0,0,0.0507,273.64201230753724,269261.8703561388,328474.43369687605
0x6e767351c88cebceb9c5e80fd7491be45fd17ee0,5237778.00951571,1431792613.0,33.988600000000005,5.0,0.0,0.8944368421052632,1.2050295509416602,38,22,0.5789473684210527,1.682510748574783,1430364522.0,22820185945.0,1530364521.0,1514703079.0,1521345729.6666667,5957462.347589513,15,22,1.4666666666666666,213.42340916713232,0.0,2.1880250802664682,4.722880755,0.05,0.42000000000000004,147430.10288679024
0xcb099f658d251f1e2ee89fe63ceed36ff5267f11,10562.439943287514,1423633036.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,3.7525,1427749531.0,3055338534.0,1527749530.0,1527589004.0,1527669267.0,80263.0,2,3,1.5,0,0,0,0.0888,368.7320228035005,195779.12279244748,232520.49657429312
0xb0a2ed9b6456e12f2809d6e7c63f0ec45a5a7f54,1993995.6707066519,1425931755.0,0.0,0.0,0.0,0.0,0.0,19,4,0.21052631578947367,40.82213324034729,1429026059.0,12191236449.0,1529026058.0,1517106113.0,1523904556.125,4062534.344010935,8,4,0.5,0.0010183333333333333,0.0011389383458096209,1e-05,1.6301467550000006,160.67133512746958,129835.46482799074,336357.40314839507
0xb0b8c242cf505efd211e68c6a3653724637c9c71,0,0,0,0,0,0,0,0,0,0,34.3545179774423,1429049074.0,59513395381.0,1529049073.0,1517138272.0,1525984496.9487178,3472067.333326083,39,0,0.0,0,0,0,5.113696246,115.67218402281095,129835.46482799074,281539.48259151576
0xe98f2a2c4580254c6b93a75db757aac53677df69,0,0,0,0,0,0,0,0,0,0,5.403714453062143,1427595143.0,4580378337.0,1527595142.0,1525700150.0,1526792779.0,800391.3347369523,3,0,0.0,0,0,0,0.1237,273.64201230753724,170709.81508170126,275886.2274918178
0x577e71a25f73e77397d6625399dd2123d16c2e2b,0,0,0,0,0,0,0,0,0,0,2.451290395,1427599542.0,3048814786.0,1527599541.0,1521215245.0,1524407393.0,3192148.0,2,0,0.0,0,0,0,0.01,378.69404679540935,220466.92332916017,244864.3968426495
0x889af054a8334c3c305495aa53af0566944ee9e5,3817442.1638103873,1430332718.0,65.94442202300002,8.628635966,1.185028127,2.273945587,1.2735345616196638,29,8,0.27586206896551724,0,0,0,0,0,0,0,0,0,0,1420.3147027302641,92.054875650047,0.11499999999999999,0,0,0,0
0xff49831f72f4f6ee4f192d897f1ad5c568545c93,0,0,0,0,0,0,0,0,0,0,0.0,1427602628.0,1527602627.0,1527602627.0,1527602627.0,1527602627.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x23bb3ad00c25f8984655e4bc2add4c3055b970a3,0,0,0,0,0,0,0,0,0,0,0.0,1427598257.0,1527598256.0,1527598256.0,1527598256.0,1527598256.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xd97125b8123d1a421e17183c0053d8d768c5ef1b,0,0,0,0,0,0,0,0,0,0,1.3731548100000004,1427830402.0,3055413213.0,1527830401.0,1527582812.0,1527706606.5,123794.5,2,0,0.0,0,0,0,0.0888,368.7320228035005,195779.12279244748,232520.49657429312
